"Park name","System","Implementing agency","Unit type","Core park","Week start","Weekly vehicle visits","Data source"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-10-15,1778,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-10-22,1050,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-10-29,539,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-11-05,826,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-11-12,448,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-11-19,826,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-11-26,1442,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-12-03,483,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-12-10,483,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-12-17,1379,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-12-24,826,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-12-31,553,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-01-07,518,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-01-14,427,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-01-21,273,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-01-28,476,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-02-04,168,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-02-11,567,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-02-18,266,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-02-25,371,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-03-04,210,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-03-11,280,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-03-18,175,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-03-25,588,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-04-01,497,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-04-08,728,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-04-15,1092,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-04-22,1029,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-04-29,959,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-05-06,1162,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-05-13,1512,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-05-20,1918,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-05-27,1827,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-06-03,1148,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-06-10,987,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-06-17,1232,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-06-24,1099,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-07-01,952,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-07-08,1267,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-07-15,1043,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-07-22,1092,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-07-29,861,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-08-05,1015,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-08-12,987,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-08-19,1414,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-08-26,833,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-09-02,959,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-09-09,490,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-09-16,637,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-09-23,665,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-09-30,161,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-10-07,707,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-10-14,567,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-10-21,462,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-10-28,357,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-11-04,140,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-11-11,56,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-11-18,168,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-11-25,56,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-12-02,406,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-12-09,77,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-12-16,406,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-12-23,462,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-12-30,161,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-01-06,252,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-01-13,161,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-01-20,504,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-01-27,301,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-02-03,287,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-02-10,63,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-02-17,266,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-02-24,147,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-03-02,602,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-03-09,378,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-03-16,175,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-03-23,546,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-03-30,665,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-04-06,770,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-04-13,749,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-04-20,1162,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-04-27,1050,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-05-04,1113,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-05-11,987,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-05-18,1260,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-05-25,2100,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-06-01,1729,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-06-08,1596,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-06-15,1533,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-06-22,1645,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-06-29,1288,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-07-06,1337,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-07-13,2296,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-07-20,1421,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-07-27,1659,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-08-03,1526,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-08-10,1162,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-08-17,1736,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-08-24,1309,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-08-31,1057,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-09-07,1309,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-09-14,1309,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-09-21,1246,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-09-28,1211,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-10-05,1596,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-10-12,1113,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-10-19,385,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-10-26,469,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-11-02,763,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-11-09,252,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-11-16,105,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-11-23,532,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-11-30,630,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-12-07,623,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-12-14,301,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-12-21,329,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-12-28,798,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-01-04,630,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-01-11,609,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-01-18,504,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-01-25,329,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-02-01,434,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-02-08,119,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-02-15,483,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-02-22,623,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-03-01,504,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-03-08,560,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-03-15,714,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-03-22,525,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-03-29,693,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-04-05,777,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-04-12,875,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-04-19,728,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-04-26,1358,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-05-03,2604,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-05-10,2275,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-05-17,1428,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-05-24,1197,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-05-31,2345,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-06-07,2212,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-06-14,1673,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-06-21,1218,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-06-28,1456,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-07-05,1771,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-07-12,1421,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-07-19,1379,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-07-26,1120,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-08-02,1190,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-08-09,1519,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-08-16,1694,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-08-23,1757,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-08-30,840,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-09-06,1617,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-09-13,1442,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-09-20,1463,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-09-27,1015,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-10-04,1015,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-10-11,945,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-10-18,1057,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-10-25,539,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-11-01,483,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-11-08,504,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-11-15,350,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-11-22,616,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-11-29,616,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-12-06,427,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-12-13,469,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-12-20,532,"Weekly StreetLight"
"Gateway to the North park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-12-27,385,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2017-11-27,1246,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2017-12-04,861,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2017-12-11,287,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2017-12-18,861,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2017-12-25,287,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-01-01,3409,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-01-08,2555,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-01-15,854,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-01-22,567,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-01-29,2212,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-02-05,2156,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-02-12,4522,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-02-19,2800,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-02-26,1204,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-03-05,2317,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-03-12,2128,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-03-19,3094,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-03-26,2128,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-04-02,679,"Weekly StreetLight"
"Grand Marais Recreation Area","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-04-09,2499,"Weekly StreetLight"
