"Park name","System","Unit type","Core park","Week start","Weekly vehicle visits","Data source"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2017-11-27,1701,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2017-12-04,1449,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2017-12-11,602,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2017-12-18,1085,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2017-12-25,238,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-01-01,805,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-01-08,343,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-01-15,1148,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-01-22,574,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-01-29,763,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-02-05,1071,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-02-12,959,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-02-19,1386,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-02-26,203,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-03-05,693,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-03-12,2268,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-03-19,889,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-03-26,595,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-04-02,406,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-04-09,917,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-04-16,2338,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-04-23,4466,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-04-30,2842,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-05-07,3724,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-05-14,2674,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-05-21,3934,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-05-28,4214,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-06-04,3766,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-06-11,3843,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-06-18,3997,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-06-25,3290,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-07-02,5397,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-07-09,2695,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-07-16,5173,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-07-23,4193,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-07-30,3003,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-08-06,3381,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-08-13,4732,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-08-20,4137,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-08-27,4116,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-09-03,4557,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-09-10,2093,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-09-17,2093,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-09-24,2618,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-10-01,2688,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-10-08,2569,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-10-15,4193,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-10-22,2380,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-10-29,1050,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-11-05,938,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-11-12,1008,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-11-19,1211,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-11-26,329,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-12-03,1001,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-12-10,686,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-12-17,315,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-12-24,630,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2018-12-31,1393,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-01-07,861,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-01-14,497,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-01-21,161,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-01-28,1043,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-02-04,273,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-02-11,525,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-02-18,721,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-02-25,553,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-03-04,455,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-03-11,483,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-03-18,1498,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-03-25,1708,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-04-01,910,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-04-08,644,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-04-15,3283,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-04-22,2296,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-04-29,2198,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-05-06,3171,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-05-13,1225,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-05-20,3535,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-05-27,2541,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-06-03,3353,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-06-10,3374,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-06-17,2947,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-06-24,1785,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-07-01,5355,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-07-08,2338,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-07-15,2401,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-07-22,2947,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-07-29,3864,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-08-05,3745,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-08-12,3150,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-08-19,2898,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-08-26,2422,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-09-02,2548,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-09-09,2261,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-09-16,1792,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-09-23,2023,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-09-30,2093,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-10-07,1372,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-10-14,6433,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-10-21,2562,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-10-28,812,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-11-04,623,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-11-11,973,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-11-18,532,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-11-25,392,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-12-02,469,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-12-09,245,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-12-16,700,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-12-23,595,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2019-12-30,1015,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-01-06,371,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-01-13,259,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-01-20,889,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-01-27,1134,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-02-03,497,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-02-10,497,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-02-17,896,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-02-24,1330,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-03-02,2009,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-03-09,2163,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-03-16,3507,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-03-23,3577,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-03-30,8554,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-04-06,4564,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-04-13,6797,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-04-20,8750,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-04-27,8498,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-05-04,5754,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-05-11,5859,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-05-18,5565,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-05-25,7756,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-06-01,4970,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-06-08,6629,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-06-15,5432,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-06-22,4368,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-06-29,4739,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-07-06,4774,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-07-13,5103,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-07-20,4025,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-07-27,5768,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-08-03,4557,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-08-10,4851,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-08-17,5509,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-08-24,5712,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-08-31,5999,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-09-07,3430,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-09-14,4263,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-09-21,5075,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-09-28,6503,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-10-05,7763,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-10-12,4662,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-10-19,1456,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-10-26,2002,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-11-02,2555,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-11-09,1050,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-11-16,2583,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-11-23,4018,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-11-30,2877,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-12-07,2408,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-12-14,1960,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-12-21,1372,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2020-12-28,2863,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-01-04,1575,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-01-11,1218,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-01-18,1407,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-01-25,1533,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-02-01,756,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-02-08,238,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-02-15,1225,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-02-22,1379,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-03-01,2310,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-03-08,2975,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-03-15,3066,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-03-22,1911,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-03-29,4767,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-04-05,2961,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-04-12,3094,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-04-19,2128,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-04-26,3136,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-05-03,4256,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-05-10,2989,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-05-17,1946,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-05-24,2989,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-05-31,3255,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-06-07,2723,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-06-14,2569,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-06-21,3206,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-06-28,4221,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-07-05,4004,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-07-12,3276,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-07-19,2814,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-07-26,3661,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-08-02,2877,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-08-09,4599,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-08-16,4053,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-08-23,2723,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-08-30,3136,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-09-06,3535,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-09-13,2800,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-09-20,1995,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-09-27,2366,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-10-04,2562,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-10-11,2506,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-10-18,3780,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-10-25,1680,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-11-01,896,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-11-08,623,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-11-15,602,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-11-22,980,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-11-29,462,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-12-06,294,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-12-13,147,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-12-20,315,"Weekly StreetLight"
"Afton","Department of Natural Resources State Park","State Park",TRUE,2021-12-27,350,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2017-11-27,2289,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2017-12-04,1001,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2017-12-11,126,"Biweekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2017-12-18,252,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2017-12-25,238,"Biweekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-01-01,476,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-01-08,476,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-01-15,238,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-01-22,1435,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-01-29,203,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-02-05,616,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-02-12,616,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-02-19,413,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-02-26,749,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-03-05,343,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-03-12,1540,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-03-19,511,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-03-26,168,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-04-02,504,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-04-09,336,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-04-16,1848,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-04-23,3192,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-04-30,2625,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-05-07,3101,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-05-14,2135,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-05-21,5236,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-05-28,4130,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-06-04,3241,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-06-11,2492,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-06-18,4487,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-06-25,1575,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-07-02,3808,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-07-09,3262,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-07-16,4893,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-07-23,3808,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-07-30,2905,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-08-06,4844,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-08-13,3444,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-08-20,2478,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-08-27,4648,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-09-03,2338,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-09-10,1750,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-09-17,3507,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-09-24,4319,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-10-01,7805,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-10-08,3003,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-10-15,3843,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-10-22,1680,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-10-29,1645,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-11-05,658,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-11-12,399,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-11-19,1057,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-11-26,602,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-12-03,357,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-12-10,588,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-12-17,357,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-12-24,945,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2018-12-31,588,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-01-07,385,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-01-14,259,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-01-21,175,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-01-28,231,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-02-04,231,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-02-11,182,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-02-18,140,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-02-25,175,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-03-04,224,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-03-11,133,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-03-18,532,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-03-25,840,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-04-01,581,"Weekly StreetLight"
"Banning","Department of Natural Resources State Park","State Park",TRUE,2019-04-08,448,"Weekly StreetLight"
